audio_path,duration,text,subject_id,utt_id,accent,source_split_file
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000039.wav,6.024,A LARGE PIECE SUDDENLY CAME OFF AND FELL WITH A LOUD AND SHARP NOISE,sample-00,sample-000039,canadian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000201.wav,4.344,MY MIND RAN ON THE POSSIBILITIES OF ITS CONTENT,sample-00,sample-000201,canadian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000280.wav,3.48,AND ONE OR TWO PERSONS WERE RETURNING,sample-00,sample-000280,canadian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000299.wav,5.64,WE CAN ONLY PERCEIVE A PART OF THE BROAD LIGHT SPECTRUM THE SUN EMITS,sample-00,sample-000299,canadian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000300.wav,4.56,THE DEAD SOLDIERS WERE REPLACED BY OTHERS AND LIFE WENT ON,sample-00,sample-000300,canadian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000400.wav,2.52,I WOULDN'T WANT TO USE THAT TUB,sample-00,sample-000400,canadian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000427.wav,2.736,I WISH THEY WERE TOO,sample-00,sample-000427,canadian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000484.wav,2.952,TAKE YOUR PAWS OFF ME,sample-00,sample-000484,canadian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000554.wav,2.736,DOESNT IT DEFEAT THE PURPOSE OF HASHING,sample-00,sample-000554,canadian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000571.wav,4.632,I WAS DISAPPOINTED AT THIS INANIMATE BULK,sample-00,sample-000571,canadian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000622.wav,3.24,A MAN DOESN'T GET IN A SITUATION LIKE THIS EVERY DAY,sample-00,sample-000622,canadian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000626.wav,5.136,SUNBURNS CAN BE AVOIDED BY APPLYING SUNSCREEN OR BY STAYING IN THE SHADOWS,sample-00,sample-000626,canadian,dev.csv
