audio_path,duration,text,subject_id,utt_id,accent,source_split_file
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000124.wav,3.216,THE BOY REPEATED HIS QUESTION,sample-00,sample-000124,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000815.wav,6.816,THE STRANGER WITHDREW THE SWORD FROM THE BOY'S FOREHEAD AND THE BOY FELT IMMENSELY RELIEVED,sample-00,sample-000815,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-003384.wav,4.656,IT'S CALLED THE PRINCIPLE OF FAVORABILITY,sample-00,sample-003384,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-003520.wav,3.72,OGILVY TOLD HIM EVERYTHING THAT HE HAD SEEN,sample-00,sample-003520,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-003917.wav,6.048,MOSTLY JUST THE HEARTS OF THOSE WHO ARE TRYING TO REALIZE THEIR DESTINIES,sample-00,sample-003917,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-004411.wav,5.928,WE'RE REFUGEES FROM THE TRIBAL WARS AND WE NEED MONEY THE OTHER FIGURE SAID,sample-00,sample-004411,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-005868.wav,2.976,I'LL BE BACK THE BOY SAID,sample-00,sample-005868,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-011003.wav,5.544,THE TWO MEN HURRIED BACK AND FOUND THE CYLINDER STILL LYING IN THE SAME POSITION,sample-01,sample-011003,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-011198.wav,7.008,I NEED YOU TO BE SPONTANEOUS HE ASKED ME OUT TO DIN DIN,sample-01,sample-011198,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-012137.wav,5.4,THEIR FACES WERE HIDDEN BEHIND BLUE VEILS WITH ONLY THEIR EYES SHOWING,sample-01,sample-012137,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-013177.wav,2.688,AND I THINK IT'S TERRIFIC,sample-01,sample-013177,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-015084.wav,5.136,SOMETIMES IT'S BETTER TO BE WITH THE SHEEP WHO DON'T SAY ANYTHING,sample-01,sample-015084,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-017238.wav,3.072,IT SEEMED SO SAFE AND TRANQUIL,sample-01,sample-017238,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-017562.wav,9.504,DRAWING FROM MY OWN EXPERIENCE AS A LEARNER OF ENGLISH AND GERMAN I VALUE ENGAGING ACTIVITIES THAT INVOLVE EVERYDAY CONVERSATION,sample-01,sample-017562,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-01/wav/sample-018600.wav,4.824,WE LIT THE LANTERN AND WALKED OVER TO HIS HOUSE,sample-01,sample-018600,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-021037.wav,4.632,NO ONE SAID A WORD AS THE OLD MAN CONTINUED,sample-02,sample-021037,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-021145.wav,5.544,THE THOUGHT WAS SO DREADFUL TO HIM THAT HE FORGOT ABOUT THE HEAT AND WENT FORWARD,sample-02,sample-021145,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-021481.wav,6.024,THE THOUGHT WAS SO DREADFUL TO HIM THAT HE FORGOT ABOUT THE HEAT AND WENT FORWARD,sample-02,sample-021481,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-023610.wav,3.672,WE LIT THE LANTERN AND WALKED OVER TO HIS HOUSE,sample-02,sample-023610,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-023862.wav,2.976,SUDDENLY THE MONSTER DISAPPEARED,sample-02,sample-023862,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-023879.wav,6.264,THEY MADE THE BOY CONTINUE DIGGING BUT HE FOUND NOTHING,sample-02,sample-023879,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-025132.wav,3.384,THE KIDS LOVED TO LISTEN TO HIS STORIES,sample-02,sample-025132,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-025870.wav,6.408,HAD OUR INSTRUMENTS PERMITTED IT WE MIGHT HAVE BEEN ABLE TO SEE THE TROUBLE WAY BACK WHEN,sample-02,sample-025870,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-026792.wav,3.264,EVEN THEN HE HARDLY UNDERSTOOD WHAT THIS MEANT,sample-02,sample-026792,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-02/wav/sample-029793.wav,4.464,IF IT WERE HE WOULD ALREADY HAVE HEARD OF IT,sample-02,sample-029793,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-03/wav/sample-030170.wav,5.784,COMING HOME A PARTY OF TOURISTS PASSED US SINGING AND PLAYING MUSIC,sample-03,sample-030170,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-03/wav/sample-032614.wav,3.888,THIS MORNING I FOUND A CALCULATOR TAPED TO MY WII,sample-03,sample-032614,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-03/wav/sample-032684.wav,5.616,THE ANIMALS WERE EXHAUSTED AND THE MEN TALKED AMONG THEMSELVES LESS AND LESS,sample-03,sample-032684,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-03/wav/sample-033953.wav,5.64,HENDERSON WENT INTO THE RAILWAY STATION TO TELEGRAPH THE NEWS TO LONDON,sample-03,sample-033953,bermudian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-03/wav/sample-039425.wav,6.648,THEY MUST BE USED TO THEIR NEW SHEPHERD AND HAVE PROBABLY ALREADY FORGOTTEN ME,sample-03,sample-039425,bermudian,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-04/wav/sample-045513.wav,3.504,THAT'S NEVER HAPPENED TO ME THE BOY SAID,sample-04,sample-045513,bermudian,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-04/wav/sample-045967.wav,3.168,BUT I'M GOING TO EGYPT THE BOY SAID,sample-04,sample-045967,bermudian,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-04/wav/sample-046600.wav,5.76,THE NEXT DAY HE GAVE HIS SON A POUCH THAT HELD THREE ANCIENT SPANISH GOLD COINS,sample-04,sample-046600,bermudian,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-04/wav/sample-048014.wav,4.536,I JUST DON'T TRUST ANYONE WHO SAYS THEY'VE NEVER HAD HAMBURGER HELPER,sample-04,sample-048014,bermudian,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-04/wav/sample-048343.wav,5.904,THE BOY OBSERVED IN SILENCE THE PROGRESS OF THE ANIMALS AND PEOPLE ACROSS THE DESERT,sample-04,sample-048343,bermudian,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-04/wav/sample-049975.wav,7.68,AMONG THESE PEOPLE WERE A COUPLE OF CYCLISTS A GARDENER I EMPLOYED SOMETIMES AND A GIRL CARRYING A BABY,sample-04,sample-049975,bermudian,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-05/wav/sample-051722.wav,5.736,AND THE SAND AND GRAVEL HAD BEEN FLUNG VIOLENTLY IN EVERY DIRECTION,sample-05,sample-051722,bermudian,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-05/wav/sample-051885.wav,5.568,'M ALL ABOUT THOSE INVISIBLE COSMIC CONNECTIONS THAT TRANSCEND TIME AND DISTANCE,sample-05,sample-051885,bermudian,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-05/wav/sample-054185.wav,3.144,I MYSELF HEARD NOTHING OF THAT,sample-05,sample-054185,bermudian,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-05/wav/sample-055228.wav,5.184,DENSE CLOUDS OF SMOKE OR DUST CAN BE SEEN THROUGH A POWERFUL TELESCOPE,sample-05,sample-055228,bermudian,test.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-05/wav/sample-056077.wav,5.712,SO HOW WILL WE NAME ALL THESE HURRICANES,sample-05,sample-056077,bermudian,test.csv
