audio_path,duration,text,subject_id,utt_id,accent,source_split_file
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000297.wav,5.184,I JUST DON'T TRUST ANYONE WHO SAYS THEY'VE NEVER HAD HAMBURGER HELPER,sample-00,sample-000297,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000395.wav,3.576,OF COURSE THE TWO WERE UNABLE TO DO ANYTHING,sample-00,sample-000395,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000471.wav,5.52,HUNDREDS MUST HAVE SEEN IT AND TAKEN IT FOR A FALLING STAR,sample-00,sample-000471,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000493.wav,3.624,AND YOU OUGHT TO READ MORE ABOUT THE WORLD ANSWERED THE ENGLISHMAN,sample-00,sample-000493,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000707.wav,3.144,WHAT GOOD IS MONEY TO YOU IF YOU'RE GOING TO DIE,sample-00,sample-000707,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000861.wav,3.816,I'M THE KING OF SALEM THE OLD MAN HAD SAID,sample-00,sample-000861,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-001028.wav,3.384,WORKED HARD JUST TO HAVE FOOD AND WATER LIKE THE SHEEP,sample-00,sample-001028,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-001270.wav,7.056,I'M GOING TO BECOME BITTER AND DISTRUSTFUL OF PEOPLE BECAUSE ONE PERSON BETRAYED ME,sample-00,sample-001270,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-001299.wav,3.912,FEW PEOPLE REALISE THE IMMENSITY OF VACANCY,sample-00,sample-001299,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-001852.wav,5.376,BUT THERE'S A TRIBAL WAR THE BOY REITERATED,sample-00,sample-001852,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-002207.wav,3.432,HE WALKED SLOWLY THROUGH THE MARKET,sample-00,sample-002207,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-002423.wav,4.848,THE ANIMALS WERE EXHAUSTED AND THE MEN TALKED AMONG THEMSELVES LESS AND LESS,sample-00,sample-002423,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-003022.wav,3.144,THE OCTOPUS WORRIED THE SQUID,sample-00,sample-003022,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-003034.wav,3.384,AN ALCHEMIST SAID THE ALCHEMIST,sample-00,sample-003034,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-003118.wav,5.904,I'M AN OLD SUPERSTITIOUS ARAB AND I BELIEVE IN OUR PROVERBS,sample-00,sample-003118,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-003550.wav,5.544,THROUGHOUT THE ENTIRE DAY WE WILL BE ON THE LOOKOUT FOR OUR ENEMIES,sample-00,sample-003550,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-003757.wav,8.136,THAT'S A GOOD LUCK OMEN THE ENGLISHMAN SAID AFTER THE FAT ARAB HAD GONE OUT,sample-00,sample-003757,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-003954.wav,4.416,HE HAD BEEN TO THE VILLAGE ONLY ONCE THE YEAR BEFORE,sample-00,sample-003954,african,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-004013.wav,7.224,YOU CAN GET AROUND VERY EASILY BY TRAIN WHICH IS A VERY RELAXING AND AFFORDABLE WAY TO TRAVEL,sample-00,sample-004013,african,dev.csv
