audio_path,duration,text,subject_id,utt_id,accent,source_split_file
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000029.wav,5.208,THE FIRE ALARM WENT OFF AGAIN BUT WHEN I LOOKED OUTSIDE THERE WAS NO ONE THERE,sample-00,sample-000029,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000068.wav,5.304,THE FLOCK OF FLAMINGOS LANDED GRACEFULLY ON THEIR AWKWARD LOOKING LEGS,sample-00,sample-000068,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000167.wav,6.024,THE BOY WAITED AND THEN INTERRUPTED THE OLD MAN JUST AS HE HIMSELF HAD BEEN INTERRUPTED,sample-00,sample-000167,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000242.wav,3.888,TONIGHT THEY WOULD FIND OUT THE TRUTH,sample-00,sample-000242,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000285.wav,4.464,SO WHEN I LOOK OUT OVER YOUR SANDS I AM ALSO LOOKING AT HER,sample-00,sample-000285,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000345.wav,2.616,THAT WAS HIS WORK,sample-00,sample-000345,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000477.wav,3.504,SO THEN TRY HE SAID TO THE ENGLISHMAN,sample-00,sample-000477,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000539.wav,2.136,YOUR HEART IS ALIVE,sample-00,sample-000539,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000547.wav,4.224,THEY WERE GIVEN TO ME AS A PRESENT BY A KING THE BOY SAID,sample-00,sample-000547,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000563.wav,2.976,THAT'S AN INHERENT DISADVANTAGE,sample-00,sample-000563,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000597.wav,2.496,HOW MUCH MONEY DO YOU GET,sample-00,sample-000597,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000695.wav,2.784,ALL THE VILLAGERS CHEERED,sample-00,sample-000695,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000777.wav,9.744,THE GUY THOUGHT HE WAS A LUNATIC AT LARGE AND MADE AN UNSUCCESSFUL ATTEMPT TO STOP HIM,sample-00,sample-000777,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000801.wav,3.264,HE WAS PROUD OF HIMSELF,sample-00,sample-000801,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000851.wav,5.856,THE ALCHEMIST ERASED THE CIRCLE IN THE SAND AND THE SNAKE SLITHERED AWAY AMONG THE ROCKS,sample-00,sample-000851,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000901.wav,4.176,THE MEN FELL INTO AN ANIMATED DISCUSSION,sample-00,sample-000901,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000973.wav,2.784,HE DIDN'T WANT ANY CONVERSATION AT THIS POINT,sample-00,sample-000973,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-000980.wav,3.624,SOMETHING HAPPENS HERE YOU'LL HAVE TO REMEMBER LATER ON,sample-00,sample-000980,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-001083.wav,5.088,THE BOY WANTED TO TAKE HER HAND,sample-00,sample-001083,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-001230.wav,7.104,I DIDN'T COME HERE TO HAVE YOU READ MY PALM HE SAID ALREADY REGRETTING HAVING COME,sample-00,sample-001230,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-001280.wav,6.408,IF I COULD I'D WRITE A HUGE ENCYCLOPEDIA JUST ABOUT THE WORDS LUCK AND COINCIDENCE,sample-00,sample-001280,indian,dev.csv
/data/mtseng/voice_datasets/CommonVoice_v11/data/sample-00/wav/sample-001291.wav,3.888,AND HE WASN'T FARING MUCH BETTER,sample-00,sample-001291,indian,dev.csv
